Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
18597989,08/31/2010 07:56:00 AM,08/31/2010 11:32:00 AM,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,11433,112-55 179 ST,179 ST,112 AVE,MURDOCK AVE,,,ADDRESS,JAMAICA,,N/A,Closed,,08/31/2010 11:32:00 AM,12 QUEENS,QUEENS,1047407,193237,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6968423321721,-73.77223784145409,"(40.6968423321721, -73.77223784145409)"
18601064,09/01/2010 03:10:00 PM,09/02/2010 08:28:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11374,99-41 64 AVE,64 AVE,99 ST,102 ST,,,ADDRESS,REGO PARK,,N/A,Closed,,09/02/2010 08:42:00 AM,06 QUEENS,QUEENS,1024542,205798,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.731452872038204,-73.8546201805948,"(40.731452872038204, -73.8546201805948)"
18597945,08/31/2010 02:08:00 PM,09/01/2010 08:58:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10011,30 5 AVE,5 AVE,E 9 ST,E 10 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,09/01/2010 08:58:00 AM,02 MANHATTAN,MANHATTAN,985452,206407,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.733216117010585,-73.99566288377744,"(40.733216117010585, -73.99566288377744)"
18601066,09/01/2010 06:51:00 PM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11102,21-21 24 AVE,24 AVE,21 ST,23 ST,,,ADDRESS,ASTORIA,,N/A,Closed,,09/29/2010 12:00:00 AM,01 QUEENS,QUEENS,1006032,222188,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7765041920602,-73.9213540014589,"(40.7765041920602, -73.9213540014589)"
18601065,09/01/2010 02:58:00 PM,09/02/2010 08:25:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11228,8645 14 AVE,14 AVE,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/02/2010 08:33:00 AM,11 BROOKLYN,BROOKLYN,980742,162186,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61183880120684,-74.01263472566316,"(40.61183880120684, -74.01263472566316)"
18605876,09/01/2010 09:09:00 AM,09/15/2010 11:49:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,,115 E Mosholu PKWY,E Mosholu PKWY,,,,,ADDRESS,,,N/A,Closed,,09/15/2010 11:49:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
18605875,09/01/2010 11:23:00 AM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11373,87-40 ELMHURST AVE,ELMHURST AVE,HAMPTON ST,GLEANE ST,,,ADDRESS,ELMHURST,,N/A,Closed,,09/29/2010 12:00:00 AM,04 QUEENS,QUEENS,1018001,210771,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74512988931836,-73.8781961450737,"(40.74512988931836, -73.8781961450737)"
18608941,09/02/2010 07:57:00 PM,09/03/2010 08:31:00 AM,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10065,200 E 66 ST,E 66 ST,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,09/03/2010 08:31:00 AM,08 MANHATTAN,MANHATTAN,994542,218215,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76562019069692,-73.96284582423895,"(40.76562019069692, -73.96284582423895)"
18608942,09/02/2010 02:03:00 PM,09/03/2010 02:41:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10469,2213 WILSON AVE,WILSON AVE,PELHAM PKWY,ASTOR AVE,,,ADDRESS,BRONX,,N/A,Closed,,09/03/2010 02:41:00 PM,11 BRONX,BRONX,1025933,252262,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.858977300886394,-73.84931285066712,"(40.858977300886394, -73.84931285066712)"
18608943,09/02/2010 08:25:00 AM,09/15/2010 12:02:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11205,253 WASHINGTON AVE,WASHINGTON AVE,WILLOUGHBY AVE,DE KALB AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/15/2010 12:02:00 PM,02 BROOKLYN,BROOKLYN,993566,191046,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69104900759443,-73.96640680255092,"(40.69104900759443, -73.96640680255092)"
18622900,09/04/2010 10:52:00 PM,09/18/2010 09:02:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11206,114 WALTON ST,WALTON ST,HARRISON AVE,THROOP AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/18/2010 09:02:00 AM,01 BROOKLYN,BROOKLYN,998636,195390,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70296548606597,-73.94811527041402,"(40.70296548606597, -73.94811527041402)"
18616562,09/03/2010 04:04:00 PM,09/07/2010 08:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10467,115 E MOSHOLU PKWY N,E MOSHOLU PKWY N,KOSSUTH AVE,STEUBEN AVE,,,ADDRESS,BRONX,,N/A,Closed,,09/07/2010 08:00:00 AM,07 BRONX,BRONX,1016870,258950,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87737194541677,-73.88204366855526,"(40.87737194541677, -73.88204366855526)"
18616560,09/03/2010 10:12:00 AM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,10314,138 PARKVIEW LOOP,PARKVIEW LOOP,BEND,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/29/2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,940853,161602,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61013026725734,-74.15629858775512,"(40.61013026725734, -74.15629858775512)"
18616563,09/03/2010 05:43:00 PM,09/13/2010 09:09:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11356,13-09 137 ST,137 ST,11 AVE,14 AVE,,,ADDRESS,COLLEGE POINT,,N/A,Closed,,09/13/2010 09:09:00 AM,07 QUEENS,QUEENS,1030799,225857,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78647887535996,-73.83190511458706,"(40.78647887535996, -73.83190511458706)"
18616561,09/03/2010 10:25:00 AM,09/09/2010 12:41:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10312,633 WAINWRIGHT AVE,WAINWRIGHT AVE,WILSON AVE,SYLVIA ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/09/2010 12:41:00 PM,03 STATEN ISLAND,STATEN ISLAND,937471,137687,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.544471213273034,-74.16831366777787,"(40.544471213273034, -74.16831366777787)"
18630393,09/06/2010 06:52:00 PM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11234,1337 E 52 ST,E 52 ST,FLATLANDS AVE,AVENUE K,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/29/2010 12:00:00 AM,18 BROOKLYN,BROOKLYN,1004855,167712,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6269832532788,-73.92577034588669,"(40.6269832532788, -73.92577034588669)"
18634901,09/07/2010 04:02:00 PM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11237,358 GROVE ST,GROVE ST,IRVING AVE,WYCKOFF AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/03/2010 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008106,194361,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70012066017272,-73.91396431126859,"(40.70012066017272, -73.91396431126859)"
18634904,09/07/2010 08:31:00 PM,09/08/2010 08:01:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11102,26-71 30 ST,30 ST,ASTORIA BLVD,NEWTOWN AVE,,,ADDRESS,ASTORIA,,N/A,Closed,,09/08/2010 08:01:00 AM,01 QUEENS,QUEENS,1006567,219792,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.769926467277834,-73.91943029071874,"(40.769926467277834, -73.91943029071874)"
18626946,09/05/2010 10:58:00 PM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11234,2357 E 74 ST,E 74 ST,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/03/2010 12:00:00 AM,18 BROOKLYN,BROOKLYN,1011829,164104,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61706108669873,-73.90066122184753,"(40.61706108669873, -73.90066122184753)"
18626945,09/05/2010 04:48:00 PM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,11237,175 STOCKHOLM ST,STOCKHOLM ST,WILSON AVE,KNICKERBOCKER AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/29/2010 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005733,194235,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.699780898797506,-73.92252283596255,"(40.699780898797506, -73.92252283596255)"
18630391,09/06/2010 05:17:00 PM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10312,101 RETFORD AVE,RETFORD AVE,OAKDALE ST,SYCAMORE ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/29/2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,938909,135951,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.539713696154045,-74.16312803702493,"(40.539713696154045, -74.16312803702493)"
18630390,09/06/2010 09:49:00 AM,09/07/2010 09:10:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11212,259 E 91 ST,E 91 ST,WINTHROP ST,CLARKSON AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/07/2010 09:10:00 AM,17 BROOKLYN,BROOKLYN,1004981,179292,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65876755862815,-73.92528084623382,"(40.65876755862815, -73.92528084623382)"
18626947,09/05/2010 10:14:00 PM,09/29/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11234,1432 E 66 ST,E 66 ST,AVENUE N,VETERANS AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/29/2010 12:00:00 AM,18 BROOKLYN,BROOKLYN,1008218,165203,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62008811603718,-73.91366403111387,"(40.62008811603718, -73.91366403111387)"
18642920,09/08/2010 03:24:00 PM,09/09/2010 11:25:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,,330 lafayette ST,lafayette ST,,,,,ADDRESS,,,N/A,Closed,,09/09/2010 11:25:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
18630392,09/06/2010 11:36:00 AM,09/07/2010 08:55:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11223,1795 W 10 ST,W 10 ST,KINGS HIGHWAY,HIGHLAWN AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/07/2010 08:55:00 AM,11 BROOKLYN,BROOKLYN,989063,159126,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60343911501892,-73.98266725079988,"(40.60343911501892, -73.98266725079988)"
18634903,09/07/2010 12:36:00 PM,09/08/2010 07:38:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11354,32-30 154 ST,154 ST,32 AVE,33 AVE,,,ADDRESS,FLUSHING,,N/A,Closed,,09/08/2010 07:38:00 AM,07 QUEENS,QUEENS,1036777,219659,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.769433531443326,-73.81036624529816,"(40.769433531443326, -73.81036624529816)"
18634902,09/07/2010 01:08:00 PM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11417,106-21 79 ST,79 ST,GLENMORE AVE,PITKIN AVE,,,ADDRESS,OZONE PARK,,N/A,Closed,,10/03/2010 12:00:00 AM,10 QUEENS,QUEENS,1023595,186206,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6776817775308,-73.85815156985227,"(40.6776817775308, -73.85815156985227)"
18634900,09/07/2010 05:38:00 AM,09/07/2010 11:05:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10031,506 W 150 ST,W 150 ST,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,09/07/2010 11:05:00 AM,09 MANHATTAN,MANHATTAN,999242,241169,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82861594559374,-73.94582755709779,"(40.82861594559374, -73.94582755709779)"
18642921,09/08/2010 01:48:00 PM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11234,1500 E 52 ST,E 52 ST,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/03/2010 12:00:00 AM,18 BROOKLYN,BROOKLYN,1004970,166238,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.622937165461316,-73.92536058239499,"(40.622937165461316, -73.92536058239499)"
18655408,09/09/2010 08:29:00 AM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10314,507 W CASWELL AVE,W CASWELL AVE,WILLOW RD W,FARRADAY ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/03/2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,941621,163721,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.615950204377405,-74.15354594297627,"(40.615950204377405, -74.15354594297627)"
18657920,09/10/2010 01:26:00 PM,09/18/2010 09:03:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11225,19 PALM CT,PALM CT,MAPLE ST,MIDWOOD ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/18/2010 09:03:00 AM,09 BROOKLYN,BROOKLYN,999050,179941,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66056082007288,-73.94665606397267,"(40.66056082007288, -73.94665606397267)"
18657921,09/10/2010 10:46:00 AM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11415,83-33 118 ST,118 ST,83 AVE,CURZON RD,,,ADDRESS,KEW GARDENS,,N/A,Closed,,10/03/2010 12:00:00 AM,09 QUEENS,QUEENS,1030107,196618,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70622892360012,-73.83460337843803,"(40.70622892360012, -73.83460337843803)"
18657919,09/10/2010 12:00:00 PM,10/18/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10029,2110 1 AVE,1 AVE,E 108 ST,E 109 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2010 12:00:00 AM,11 MANHATTAN,MANHATTAN,1001190,227576,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79130342013558,-73.93882291359738,"(40.79130342013558, -73.93882291359738)"
18664436,09/11/2010 06:16:00 PM,10/03/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10023,238 W 71 ST,W 71 ST,AMSTERDAM AVE,W END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/03/2010 12:00:00 AM,07 MANHATTAN,MANHATTAN,988861,222888,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77845114320926,-73.9833510579515,"(40.77845114320926, -73.9833510579515)"
18657797,09/10/2010 11:00:00 AM,09/16/2010 08:37:00 AM,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,11423,94-11 199 ST,199 ST,JAMAICA AVE,DEAD END,,,ADDRESS,HOLLIS,,N/A,Closed,,09/16/2010 08:37:00 AM,12 QUEENS,QUEENS,1050847,199151,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71304959005637,-73.75977379223922,"(40.71304959005637, -73.75977379223922)"
18672396,09/13/2010 02:25:00 PM,09/14/2010 08:38:00 AM,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,11237,358 GROVE ST,GROVE ST,IRVING AVE,WYCKOFF AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/14/2010 08:38:00 AM,04 BROOKLYN,BROOKLYN,1008106,194361,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70012066017272,-73.91396431126859,"(40.70012066017272, -73.91396431126859)"
18672397,09/13/2010 12:54:00 PM,10/17/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,10026,444 MANHATTAN AVE,MANHATTAN AVE,W 118 ST,W 119 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,10/17/2010 12:00:00 AM,10 MANHATTAN,MANHATTAN,996567,233226,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80681878022126,-73.95550804060782,"(40.80681878022126, -73.95550804060782)"
18672398,09/13/2010 12:07:00 PM,09/13/2010 02:02:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10023,238 W 71 ST,W 71 ST,AMSTERDAM AVE,W END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,09/13/2010 02:02:00 PM,07 MANHATTAN,MANHATTAN,988861,222888,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77845114320926,-73.9833510579515,"(40.77845114320926, -73.9833510579515)"
18667473,09/12/2010 03:59:00 PM,09/13/2010 07:41:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11385,60-98 70 AVE,70 AVE,60 LANE,FRESH POND RD,,,ADDRESS,RIDGEWOOD,,N/A,Closed,,09/13/2010 07:41:00 AM,05 QUEENS,QUEENS,1013234,195236,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70250701854296,-73.89546663914611,"(40.70250701854296, -73.89546663914611)"
18672400,09/13/2010 04:15:00 PM,10/06/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11211,97 S 8 ST,S 8 ST,BERRY ST,BEDFORD AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/06/2010 12:00:00 AM,01 BROOKLYN,BROOKLYN,993906,197831,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7096718803011,-73.96517104561434,"(40.7096718803011, -73.96517104561434)"
18672399,09/13/2010 12:11:00 PM,09/14/2010 02:10:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10457,4451 3 AVE,3 AVE,E 181 ST,E 182 ST,,,ADDRESS,BRONX,,N/A,Closed,,09/14/2010 02:10:00 PM,06 BRONX,BRONX,1013961,249815,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85230942992579,-73.89260331571367,"(40.85230942992579, -73.89260331571367)"
18680504,09/14/2010 06:58:00 PM,10/13/2010 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11233,354 CHAUNCEY ST,CHAUNCEY ST,HOWARD AVE,SARATOGA AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/13/2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1006877,187634,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816598316675,-73.91841924123314,"(40.6816598316675, -73.91841924123314)"
18688345,09/15/2010 07:54:00 AM,09/16/2010 07:18:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11233,354 CHAUNCEY ST,CHAUNCEY ST,HOWARD AVE,SARATOGA AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/16/2010 07:18:00 AM,03 BROOKLYN,BROOKLYN,1006877,187634,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816598316675,-73.91841924123314,"(40.6816598316675, -73.91841924123314)"
18680501,09/14/2010 11:22:00 AM,09/15/2010 07:51:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10314,586 WOOLLEY AVE,WOOLLEY AVE,PURDY AVE,N GANNON AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/15/2010 07:51:00 AM,01 STATEN ISLAND,STATEN ISLAND,945095,161185,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60900544914173,-74.14101821524461,"(40.60900544914173, -74.14101821524461)"
18677494,09/13/2010 10:24:00 AM,09/13/2010 01:56:00 PM,DEP,Department of Environmental Protection,Water Quality,Defective Water Sampling Station (QSS),,10017, 2 AVE,2 AVE,E 42 ST,E 43 ST,,,BLOCKFACE,NEW YORK,,N/A,Closed,,09/13/2010 01:56:00 PM,06 MANHATTAN,MANHATTAN,992019,212580,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.750156133214084,-73.97196037872222,"(40.750156133214084, -73.97196037872222)"
