"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"3156",104.019997,104.230003,101.5,103.07,7595800,88.048089
"3157",104.220001,105.889999,103.099998,103.620003,8990000,88.517932
"3158",102.75,104.019997,99.510002,100.529999,15512100,85.87828
"3159",101.230003,101.599998,99.32,99.669998,9667000,85.14362
"3160",100.32,100.860001,99.589996,100.860001,14709700,86.160186
"3161",101.160004,101.330002,99.5,99.720001,5977400,85.186335
"3162",101.940002,103.849998,101.779999,103.669998,7278600,88.560641
"3163",103.68,105.529999,103.550003,105.43,8156600,90.064132
"3164",105.510002,106.580002,105.059998,106.309998,7483800,90.815875
"3165",106.629997,107.610001,106.099998,107.5,3779400,91.83244
"3166",107.260002,108.489998,107.260002,107.980003,4136200,92.242486
"3167",107.860001,108.160004,105.879997,105.959999,5307900,90.516886
"3168",106.379997,107.559998,106.32,107.470001,4468500,91.806814
"3169",106.790001,107.5,106.18,106.400002,5009400,90.892761
"3170",108.739998,110.989998,108.730003,110.370003,11518700,94.284155
"3171",109.830002,110.370003,109.199997,110.18,8019100,94.121845
"3172",109.389999,109.540001,107.970001,109.099998,7184900,93.199247
"3173",109.410004,109.610001,108.089996,108.309998,8214900,92.524385
"3174",108.239998,109.669998,108.029999,109.489998,7118800,93.532406
"3175",110.120003,110.660004,108.900002,109.059998,7641800,93.165076
"3176",108.510002,108.650002,107.129997,107.769997,7802500,92.063086
"3177",104.519997,106.040001,104.519997,104.970001,11897200,89.671176
"3178",104.620003,106.150002,103.510002,106.089996,8266900,90.627937
"3179",107.269997,107.980003,106.029999,106.720001,6925300,91.166122
"3180",106,106.940002,105.199997,106.830002,6581400,91.260091
"3181",107.209999,107.5,105.82,106.93,5666100,91.345515
"3182",106.949997,107.199997,106.25,106.889999,7284600,91.311344
"3183",106.989998,107.5,106.559998,107.010002,6506700,91.413857
"3184",106.449997,107.089996,106.18,106.720001,5041400,91.166122
"3185",106.370003,108,105.089996,107.730003,8020700,92.028922
"3186",108.029999,108.57,106.349998,106.589996,7000400,91.055065
"3187",104.389999,104.669998,103.120003,103.959999,10581500,88.808376
"3188",103.400002,103.5,102.080002,103.410004,7615700,88.338539
"3189",104.610001,104.779999,102.400002,103.120003,8320100,88.090805
"3190",104.419998,104.419998,102.68,102.790001,7824500,87.808899
"3191",103.029999,103.959999,102.879997,103.690002,5897200,88.57773
"3192",104.910004,105.599998,104.480003,105.5,6818600,90.12393
"3193",104.620003,106.760002,104.370003,106.669998,6443600,91.123407
"3194",106.019997,107.059998,105.440002,106.830002,6034700,91.260091
"3195",107.269997,107.5,106.089996,106.760002,5383700,91.200293
"3196",107.18,107.410004,106.07,106.370003,4751400,90.867134
"3197",105.190002,105.519997,104.580002,105.279999,6136800,89.935993
"3198",106.160004,106.529999,105.449997,106.379997,4695500,90.875672
"3199",106.25,106.529999,105.57,106.489998,5974800,90.969641
"3200",106.239998,106.239998,104.589996,105,6553800,90.384297
"3201",105.519997,106.57,104.800003,106.519997,5733900,91.692714
"3202",107.019997,107.239998,106.040001,106.660004,5666500,91.813233
"3203",107.510002,108.5,107.440002,108.410004,7149000,93.319638
"3204",108.160004,108.559998,107.199997,107.5,7150000,92.536304
"3205",107.540001,108.5,107.32,108.349998,5504800,93.267985
"3206",108.800003,109.400002,108.5,109.080002,5833300,93.896374
"3207",108.290001,110.220001,108.279999,109.629997,7723400,94.369812
"3208",109.68,110.400002,109.18,109.610001,9132500,94.352599
"3209",110.400002,110.919998,108.919998,109.120003,10572800,93.930807
"3210",109.169998,110.139999,109.099998,109.760002,5980100,94.48172
"3211",109.5,109.870003,109,109.610001,5377100,94.352599
"3212",109.139999,109.449997,108.139999,109.32,5941500,94.102965
"3213",108.139999,109.029999,108,108.849998,7480800,93.698387
"3214",109,109.949997,108.190002,109.459999,6867900,94.223477
"3215",109.800003,110.57,109.559998,110.029999,5505400,94.714134
"3216",109.889999,110.410004,109.370003,109.57,5704200,94.318166
"3217",109.650002,110,109.160004,110,5324700,94.688311
"3218",110.220001,111.309998,109.43,111.190002,7331000,95.712669
"3219",111.050003,112.279999,110.540001,110.690002,8819400,95.282267
"3220",110.510002,110.93,109.459999,110.029999,8899400,94.714134
"3221",110.43,110.830002,110.099998,110.279999,11092500,94.929335
"3222",110.519997,111.059998,110.300003,110.699997,5695000,95.290871
"3223",109.93,109.93,108.93,109.080002,6158300,93.896374
"3224",108.949997,109.019997,107.349998,107.910004,7549900,92.889236
"3225",106.849998,106.989998,105.029999,105.349998,8282100,90.685577
"3226",105.68,106.900002,104.849998,106.360001,6600300,91.554989
"3227",107.230003,107.970001,106.830002,107.839996,5311100,92.828974
"3228",107.879997,108,107.010002,107.040001,4327700,92.140336
"3229",106.57,106.959999,105.199997,105.889999,6816400,91.150411
"3230",105.080002,107.019997,104.919998,106.849998,5793900,91.976781
"3231",107.040001,107.25,106.410004,107.209999,6121000,92.286671
"3232",106.849998,108.790001,106.599998,108.300003,5188400,93.224949
"3233",107.93,108.230003,106.230003,107.139999,4690300,92.226415
"3234",106.25,106.260002,105.029999,105.599998,5430600,90.900777
"3235",105.169998,105.900002,104.330002,104.75,5982700,90.169096
"3236",103.300003,104.080002,102.849998,103.489998,4983400,89.084483
"3237",103.25,103.379997,101.400002,101.449997,8907500,87.328444
"3238",102.309998,102.449997,100.779999,100.949997,8570100,86.898043
"3239",100.889999,102.860001,100.510002,102.589996,6451900,88.309759
"3240",102.290001,102.360001,100.720001,100.779999,6847100,86.751708
"3241",101.620003,102.239998,101.169998,101.510002,6065100,87.380097
"3242",102.459999,104.089996,102.339996,103.620003,5500900,89.196392
"3243",103.419998,103.970001,102.849998,103.389999,4836200,88.998404
"3244",103.269997,103.639999,102.18,102.510002,6768400,88.2409
"3245",103.110001,103.839996,102.419998,102.519997,5814700,88.249503
"3246",101.190002,102.720001,100.889999,102.440002,5590600,88.180644
"3247",102.769997,103.169998,102.139999,103.029999,4104400,88.688514
"3248",103.559998,103.889999,102.620003,103.849998,5308500,89.394373
"3249",104,106.699997,103.989998,106.220001,8535300,91.434478
"3250",106.779999,106.800003,105.669998,106.199997,5433500,91.417258
"3251",106.160004,106.610001,105.809998,106.559998,4727100,91.727147
"3252",106.739998,108.790001,106.389999,108.269997,6179900,93.199119
"3253",107.510002,107.650002,106.589996,107.029999,4834400,92.131726
"3254",107.040001,107.059998,105.410004,105.989998,4882800,91.23649
"3255",105.269997,105.489998,103.25,103.720001,6241300,89.282471
"3256",103.080002,103.82,102.589996,103.309998,6126900,88.929538
"3257",102.75,103.209999,101.550003,102.839996,8167200,88.52496
"3258",101.610001,102.5,101.370003,101.779999,6115600,87.612511
"3259",102.830002,104.239998,102.650002,103.360001,21105400,88.972581
"3260",102.949997,103.949997,102.470001,102.690002,4944700,88.395845
"3261",101.739998,102.300003,101.269997,101.940002,7021400,87.750243
"3262",102.040001,102.660004,100.709999,100.900002,8421000,86.855007
"3263",100.769997,101.779999,100.010002,100.099998,6423800,86.94186
"3264",100.199997,101.410004,99.889999,100.139999,6527500,86.976603
"3265",100.480003,100.75,98.239998,98.459999,11137700,85.517438
"3266",98.809998,99.739998,98.349998,99.690002,6169400,86.585758
"3267",99.93,100.68,98.730003,99.32,6089700,86.264392
"3268",98.330002,99,96.699997,99,8013000,85.986456
"3269",99.260002,100.120003,98.550003,100.059998,6322300,86.907117
"3270",100.040001,100.239998,98.419998,98.860001,5561500,85.86486
"3271",99.809998,100.849998,99.5,100.239998,5223200,87.063456
"3272",99.110001,99.110001,97.5,97.629997,7284800,84.79654
"3273",98.059998,99.160004,96.68,98.309998,9371100,85.387154
"3274",96.650002,97.290001,96.019997,96.410004,9243000,83.736915
"3275",96.480003,97.139999,95.730003,96.580002,6794500,83.884567
"3276",96.389999,96.870003,95.779999,96.489998,5891600,83.806394
"3277",97.889999,99.800003,97.580002,99.800003,7145800,86.681299
"3278",100.980003,102,100.18,100.389999,7971600,87.19374
"3279",99.889999,101,99.690002,100.839996,5769900,87.584585
"3280",101.989998,102.330002,99.57,99.910004,7037100,86.77684
"3281",100.199997,100.900002,99.559998,100.739998,5933400,87.497731
"3282",100.68,101.400002,99.709999,100.129997,5189900,86.967915
"3283",100.169998,102.169998,99.900002,101.919998,6540000,88.522621
"3284",103,104.5,102.639999,104.330002,11091100,90.61583
"3285",103.139999,103.970001,103,103.459999,6630300,89.860189
"3286",103.989998,104.650002,103.769997,104.059998,6115500,90.381317
"3287",104.040001,104.550003,102.589996,103.629997,7609200,90.007841
"3288",103.459999,103.75,99.870003,100.019997,8492000,86.872374
"3289",100.650002,101.120003,99.580002,100.440002,11708600,87.23717
"3290",99.339996,99.559998,98.169998,99.080002,7091000,86.055942
"3291",98.970001,101.290001,98.830002,100.949997,7616000,87.680126
"3292",101.459999,102.900002,101.25,102.57,5740300,89.08718
"3293",101.849998,103.650002,101.43,103.459999,7010200,89.860189
"3294",105.32,105.510002,104.349998,105.5,10651500,91.632032
"3295",105.589996,106.089996,104.690002,105.860001,5695600,91.94471
"3296",106.290001,107.419998,106.220001,107.370003,4079900,93.256223
"3297",106.269997,107.050003,105.730003,106.029999,5045600,92.092362
"3298",104.989998,105.349998,104.389999,105.07,4609000,91.258555
"3299",104.970001,105.040001,103.550003,104.459999,5233300,90.728739
"3300",104.870003,105.389999,103.290001,103.879997,6424200,90.224978
"3301",104.309998,105.629997,104.019997,104.849998,5931000,91.067473
"3302",104.309998,106.080002,104.269997,105.029999,7871500,91.223812
"3303",105.339996,106.190002,104.870003,106.010002,6771800,92.074994
"3304",105.709999,107.25,105.5,106.779999,5185100,92.743775
"3305",106.989998,107.5,105.580002,107.43,6668200,93.308333
"3306",106.790001,107.980003,106.660004,107.879997,5519300,93.699178
"3307",107.919998,108.980003,107.120003,108.839996,6829400,94.532986
"3308",108.160004,109.25,107.5,109.190002,9368100,94.836983
"3309",107.25,108.279999,106.029999,107.949997,5953200,93.759977
"3310",108.160004,108.160004,104.610001,106.300003,6654900,92.326874
"3311",106.519997,106.769997,105.279999,106.059998,5476400,92.118417
"3312",107.589996,108.629997,107.260002,108.269997,6808200,94.037912
"3313",109.379997,109.5,107.129997,109.260002,8338800,94.897782
"3314",108.870003,109.93,108.760002,109.82,5789900,95.384168
"3315",109.550003,110.82,109.529999,109.580002,10012500,95.175717
"3316",109.720001,111.230003,109.139999,110.5,8363800,95.974782
"3317",109.459999,109.93,108.470001,109.25,6662200,94.889094
"3318",111.139999,111.879997,110.900002,111.120003,5967600,96.513285
"3319",110.75,112.099998,110.699997,111.309998,5201900,96.678305
"3320",111.599998,112.389999,111.510002,111.949997,5453300,97.234177
"3321",111.5,112.639999,111.360001,112.139999,5443400,97.399203
"3322",112.260002,113.279999,111.730003,112.629997,4846700,97.824791
"3323",111.959999,113.639999,111.279999,113.550003,5107600,98.623862
"3324",113.32,113.589996,112.709999,113.279999,4336100,98.38935
"3325",113.699997,113.870003,112.959999,113.32,6286100,98.424093
"3326",112.129997,113,112,112.57,4539900,98.55542
"3327",112.720001,113.589996,112.099998,113.32,5394600,99.212047
"3328",113.309998,113.57,112.510002,112.660004,5642600,98.634219
"3329",112.690002,112.889999,112.139999,112.519997,3908100,98.511642
"3330",112.809998,113.449997,111.779999,111.980003,4647100,98.038876
"3331",111.900002,112.349998,111.279999,112.150002,4445400,98.18771
"3332",112.080002,112.169998,110.949997,111.290001,4191500,97.434777
"3333",110.769997,112.199997,110.760002,112.010002,3453300,98.06514
"3334",112.18,112.389999,111.459999,111.730003,3388800,97.82
"3335",111.839996,112.809998,111.769997,112.349998,3340900,98.362808
"3336",112.330002,112.440002,111.599998,111.800003,3296300,97.881285
"3337",111.489998,111.690002,110.919998,110.93,3523200,97.119595
"3338",111.669998,112.949997,111.669998,112.160004,5557000,98.196467
"3339",112.029999,112.269997,110.879997,111.220001,4632400,97.373492
"3340",111.599998,111.730003,110.589996,110.769997,4441200,96.979511
"3341",111.57,113.440002,111.57,113.029999,5531500,98.958151
"3342",112.970001,114,112.739998,114,5057300,99.80739
"3343",114.199997,114.540001,113.599998,113.959999,5212400,99.772369
"3344",114.07,114.75,114,114.18,4758800,99.964981
"3345",114.230003,114.739998,114.029999,114.480003,4420700,100.227635
"3346",114.730003,116.970001,114.120003,116.559998,7737700,102.048677
"3347",116.93,118.220001,116.480003,117.25,8978300,102.652776
"3348",117.169998,118.5,116.889999,117.139999,7409700,102.55647
"3349",116.989998,117.650002,116.589996,116.970001,5100100,102.407636
"3350",117.089996,117.18,115.830002,116.599998,5978000,102.083698
"3351",116.139999,118.169998,115.5,117.849998,7286200,103.178077
"3352",118.529999,118.529999,117.470001,117.800003,10280700,103.134306
"3353",117.550003,118.489998,117.459999,117.779999,6808800,103.116792
"3354",118.18,118.5,116.529999,116.93,7565400,102.372615
"3355",116.82,117,116.150002,116.300003,5586700,101.821051
"3356",116.779999,117.400002,116.519997,117.199997,5482200,102.608998
"3357",116.879997,116.889999,116.150002,116.559998,5626800,102.048677
"3358",116.919998,118.25,116.870003,117.25,4914900,102.652776
"3359",117.650002,118.080002,116.919998,117.959999,6012400,103.274383
"3360",117.650002,117.739998,116.050003,116.139999,7362500,101.680967
"3361",116.639999,117.470001,116.470001,117.150002,5425700,102.565227
"3362",117.419998,118.25,117.120003,117.5,4507900,102.871652
"3363",117.190002,117.870003,116.949997,117.620003,3434900,102.976715
"3364",117.519997,118.379997,117.349998,117.360001,5983500,102.749082
"3365",114.639999,115.050003,112.010002,112.449997,15959000,98.450357
"3366",113.370003,114.220001,113.059998,113.059998,7279900,98.984415
"3367",113.080002,113.290001,111.610001,112.07,5915800,98.117668
"3368",112.160004,113.040001,111.099998,112.82,5775100,98.774296
"3369",113.480003,114.410004,113.32,114.089996,4793300,99.886182
"3370",114.360001,115.360001,114.360001,115.18,5218200,100.840484
"3371",114.550003,115.029999,114.370003,114.650002,6166900,100.376469
"3372",114.900002,114.989998,113.110001,113.379997,7160000,99.264575
"3373",113.610001,113.699997,111.730003,112.739998,4811900,98.704254
"3374",111.580002,111.580002,109.099998,109.379997,8011000,95.762562
"3375",109.419998,110.489998,109.029999,109.709999,5087900,96.051479
"3376",110.629997,110.970001,109.650002,110.959999,4888600,97.145859
"3377",110.669998,111.690002,110.580002,111.18,4777600,97.338471
"3378",111.93,111.940002,109.25,110.239998,5958500,96.515495
"3379",110.019997,111.690002,109.889999,111.459999,6480500,97.58361
"3380",110.699997,111.209999,107.57,108.370003,8375300,94.878308
"3381",107.739998,109.339996,107.739998,109.190002,4058300,95.596221
"3382",109.650002,110.690002,109.25,110.360001,5379400,96.620558
"3383",109.239998,109.300003,106.779999,107.510002,7627300,94.125375
"3384",107.230003,107.669998,105.870003,105.870003,6208900,92.68955
"3385",105.260002,106.690002,105.080002,105.839996,5835100,92.663279
"3386",106.449997,106.519997,105.489998,105.93,4001800,92.742078
"3387",105.370003,106.449997,105.199997,105.279999,4834200,92.172999
"3388",104.989998,105.010002,102.220001,102.5,8609400,90.51286
"3389",101.989998,103.470001,100.660004,101.620003,9774300,89.735776
"3390",101.559998,102.489998,101,102.400002,8242400,90.424556
"3391",103.669998,104.349998,103.139999,104.349998,6850900,92.146505
"3392",104.010002,104.120003,102.919998,103.559998,5283800,91.448893
"3393",103.949997,104.120003,103.410004,104.099998,3656400,91.925742
"3394",104.870003,105.470001,104.459999,105.470001,2776400,93.135526
"3395",104.75,104.989998,104.25,104.989998,4354100,92.711658
"3396",105,105.160004,103.199997,103.379997,6612400,91.289943
"3397",102.980003,105.620003,102.760002,105.580002,7024200,93.232662
"3398",105.889999,106.690002,105.379997,105.790001,5756200,93.418103
"3399",106.099998,106.370003,105.269997,105.690002,6676400,93.329799
"3400",106,106.07,104.379997,104.660004,5736400,92.420256
"3401",104.400002,105.089996,103.940002,103.959999,6665100,91.802115
"3402",104.379997,105.809998,104,105.169998,6430800,92.870608
"3403",105.489998,106.5,105.290001,106.449997,7392300,94.000914
"3404",106.730003,107,106.139999,106.989998,4947300,94.477763
"3405",107.099998,107.690002,106.470001,106.959999,5512100,94.451272
"3406",107.290001,108.230003,107.150002,107.739998,5922700,95.140052
"3407",108.169998,109.18,107.93,108.080002,5968200,95.440293
"3408",108.540001,108.540001,107.459999,107.910004,4909800,95.290176
"3409",107.610001,108.389999,107.400002,107.82,5889300,95.210698
"3410",107.970001,108.839996,107.940002,108.68,6097100,95.970123
"3411",108.540001,110.400002,108.32,110.099998,7102700,97.224056
"3412",110.470001,111.110001,109.889999,109.910004,7623200,97.05628
"3413",110,110.669998,109.650002,110.379997,5873900,97.471309
"3414",109.57,110.300003,108.559998,109.709999,15611700,96.879666
"3415",109.300003,109.389999,108.480003,108.629997,2284400,95.925968
"3416",109.099998,109.269997,108.209999,108.459999,4094300,95.775851
"3417",108.459999,108.860001,107.269997,108.519997,5525700,95.828831
"3418",107.68,107.779999,106.300003,106.449997,5277100,94.000914
"3419",105.75,108.230003,105.75,108.139999,6554000,95.493274
"3420",110.269997,110.419998,108.739998,110.389999,6144100,97.480142
"3421",110.139999,110.919998,109.510002,109.919998,6817000,97.065106
"3422",109.989998,110.620003,109.900002,110.5,4414500,97.577278
"3423",110.019997,110.089996,109.190002,109.75,4861000,96.914989
"3424",109.480003,109.690002,109.099998,109.260002,6325400,96.482295
"3425",109.720001,110.080002,109.199997,109.540001,4558600,96.729549
"3426",110.190002,110.760002,110.089996,110.470001,5276400,97.550787
"3427",111.199997,112.080002,110.800003,111.730003,5456300,98.663435
"3428",111.379997,112.949997,111.349998,112.849998,6373900,99.65245
"3429",112.260002,113.470001,112.150002,113.440002,5637600,100.173454
"3430",113.309998,114.330002,113.169998,113.970001,6148500,100.641471
"3431",114.730003,115.860001,114.589996,114.739998,6966000,101.321418
"3432",115.230003,115.239998,114.059998,115.239998,8538000,101.762944
"3433",115.110001,115.940002,114.529999,115.910004,5398000,102.354594
"3434",115.349998,115.900002,114.93,115.010002,5031800,101.559846
"3435",115.489998,116.370003,115.279999,115.5,4895800,101.992539
"3436",115.519997,116.379997,115.150002,116.199997,4745400,102.610673
"3437",116.559998,116.580002,115.410004,116.040001,4520500,102.469388
"3438",116.279999,117.400002,116.25,117.209999,4370100,103.502558
"3439",117.07,117.5,116.260002,116.449997,5168200,102.831436
"3440",116.220001,116.900002,115.150002,115.150002,7777900,101.683472
"3441",115.839996,116.690002,115.050003,116.5,6415900,102.875592
"3442",115.019997,115.889999,114.290001,115.199997,6397600,101.727621
"3443",115.739998,116.379997,115.510002,115.809998,5067800,102.266283
"3444",115.43,115.919998,114.849998,115.910004,4459800,102.354594
"3445",115.989998,116,114.330002,115.019997,5423900,101.568671
"3446",114.93,115.779999,114.900002,115.639999,4457200,102.116166
"3447",115.68,115.839996,115.010002,115.639999,3766300,102.116166
"3448",115.720001,116.839996,115.510002,116.5,4530600,102.875592
"3449",115.43,115.839996,114.910004,115.529999,4111000,102.813296
"3450",115.160004,116.260002,115.07,115.709999,5226400,102.973483
"3451",115.5,115.699997,114.029999,114.959999,6353200,102.306038
"3452",115.190002,116.260002,115.190002,115.919998,5023300,103.160367
"3453",115.93,116.099998,114.839996,114.989998,5447000,102.332735
"3454",114.790001,115.300003,114.089996,114.989998,4795100,102.332735
"3455",115.510002,116.230003,114.82,115.959999,5207200,103.195965
"3456",116.5,117.339996,113.5,113.540001,7522800,101.042343
"3457",114.470001,115.169998,113.75,114.959999,6113100,102.306038
"3458",114.709999,116.949997,114.709999,116.650002,4540600,103.810017
"3459",116.57,117.889999,116.349998,117.150002,5953600,104.254981
"3460",116.730003,117.239998,115.949997,116.900002,5570300,104.032499
"3461",116.779999,117.809998,116.080002,117.489998,5046700,104.557553
"3462",117.970001,118.25,117.669998,117.93,6356000,104.949123
"3463",118.300003,118.779999,118.029999,118.470001,5362200,105.429685
"3464",118.620003,118.889999,118.209999,118.559998,4378700,105.509775
"3465",118.949997,119.110001,117.989998,118.57,4992000,105.518676
"3466",118.629997,118.800003,118.099998,118.730003,4528400,105.661068
"3467",118.879997,119.300003,118.160004,118.25,4625000,105.233899
"3468",118.379997,118.699997,118.059998,118.360001,5393300,105.331792
"3469",118.730003,120.260002,118.599998,120,7476700,106.791272
"3470",119.589996,119.919998,118.910004,119.68,10215600,106.506496
"3471",118.779999,119.900002,118.699997,119.129997,4828700,106.017033
"3472",119.389999,119.809998,118.650002,119.459999,5244200,106.310711
"3473",119.980003,120.879997,119.860001,120.349998,5945300,107.102745
"3474",120,120.989998,119.809998,120.339996,6168500,107.093844
"3475",120.660004,121.400002,120.480003,121.18,5190700,107.841387
"3476",121.5,121.559998,119.559998,120.18,6345300,106.951459
"3477",120.739998,121.129997,120.32,120.980003,4256400,107.663404
"3478",120.5,120.709999,119.699997,120.190002,4329600,106.960361
"3479",120.440002,120.730003,118.760002,118.82,8280100,105.741158
"3480",118.989998,119.860001,118.760002,119.610001,4322200,106.444201
"3481",119.839996,119.949997,118.660004,119,4813900,105.901345
"3482",119.18,119.25,117.349998,117.779999,7175000,104.815633
"3483",117.93,118.68,117.169998,118.07,5409700,105.073712
"3484",116.639999,117.639999,116.169998,117.519997,5029900,104.58425
"3485",117.449997,117.870003,116.650002,117.809998,4117400,104.842329
"3486",117.989998,118.870003,117.629997,118.639999,4849700,105.580971
"3487",118.889999,119.830002,118.510002,119.639999,5452000,106.470898
"3488",119.959999,121.150002,119.519997,120.949997,6092300,107.6367
"3489",120.459999,120.900002,119.5,119.940002,6391700,106.737879
"3490",118.809998,118.900002,116.5,116.57,9766800,103.738821
"3491",117.339996,117.5,116.209999,117.010002,6511400,104.130392
"3492",116.400002,116.400002,114.120003,114.809998,8291200,102.172547
"3493",114.879997,116.120003,114.599998,115.589996,6451600,102.86669
"3494",116.360001,116.949997,115.830002,115.900002,7573200,103.142572
"3495",116.389999,117.099998,115.889999,116.57,5435700,103.738821
"3496",116.989998,118.089996,115.900002,117.480003,6745200,104.548658
"3497",118.040001,118.68,117.980003,118.279999,4559000,105.260596
"3498",119.07,120,118.300003,118.510002,5602800,105.465282
"3499",119,120.410004,118.68,120.040001,6012200,106.82687
"3500",120.440002,121.599998,120.040001,121.32,5158500,107.965976
"3501",121.050003,122.010002,120.120003,122.010002,6907400,108.580028
"3502",121.25,121.57,120.050003,120.269997,6082100,107.03155
"3503",121,122.330002,120.629997,122.040001,5066100,108.606725
"3504",122.690002,123.910004,122.459999,123.489998,6384300,109.897116
"3505",123.32,123.779999,122.709999,123.25,4668700,109.683536
"3506",123.349998,123.720001,122.540001,123.040001,4412600,109.496652
"3507",122.980003,123.599998,122.849998,123.360001,4479800,109.781428
"3508",123.459999,123.949997,122.959999,123.639999,9237500,110.030607
"3509",123.379997,123.709999,122.110001,123.230003,10581700,109.66574
"3510",122.900002,123.099998,122.169998,122.849998,16870100,109.327564
"3511",122.919998,125,122.910004,125,6965800,111.240909
"3512",123.730003,123.730003,122.599998,123.010002,7950400,110.352775
"3513",122.739998,123.370003,122.5,122.760002,5549800,110.128499
"3514",122.739998,123.419998,122.269997,123.419998,6850200,110.720584
"3515",123.43,124.839996,123.18,124.779999,5298200,111.940647
"3516",124.839996,126.199997,124.75,125.940002,6699300,112.981291
"3517",125.910004,126.980003,124.599998,124.93,9350100,112.075214
"3518",124.209999,125.830002,124.209999,125.400002,8096100,112.496854
"3519",124.5,125.559998,124.330002,125.449997,5593200,112.541705
"3520",126.389999,127.400002,125.860001,126.43,6598500,113.42087
"3521",126.07,126.730003,124.809998,125.489998,6422400,112.57759
"3522",125.230003,125.970001,124.510002,125.110001,4353400,112.236693
"3523",124.639999,125.300003,122.75,122.75,7905000,110.119526
"3524",122.349998,124.120003,122.349998,124.089996,7256900,111.321643
"3525",122.82,123.650002,122.139999,122.959999,7675500,110.307917
"3526",122.339996,123.099998,121.309998,121.57,7745600,109.060943
"3527",121.269997,121.489998,118.660004,120.589996,10141500,108.181778
"3528",121.220001,121.970001,120.139999,121.699997,6089800,109.177564
"3529",122.940002,122.980003,121.800003,122.690002,5585600,110.065702
"3530",121.870003,122.760002,121.260002,121.449997,4548000,108.953288
"3531",122.32,122.730003,119.610001,119.970001,5489200,107.625578
"3532",119.900002,121.830002,119.809998,121.660004,4656700,109.141686
"3533",121.129997,121.68,120.099998,120.279999,4415300,107.903678
"3534",120.449997,121.779999,120.279999,121.220001,4046900,108.746958
"3535",121.029999,121.720001,120.860001,121.519997,4544800,109.016085
"3536",121.800003,122.379997,120.410004,120.5,4634300,108.101042
"3537",119.540001,119.660004,117.57,117.949997,7624100,105.813424
"3538",119.239998,119.540001,117.260002,118.93,10692100,106.692589
"3539",117.709999,118.029999,116.019997,116.82,6785700,104.799699
"3540",117.75,117.870003,116.919998,117.449997,5983100,105.364872
"3541",118.339996,118.540001,117,118.150002,4820700,105.992849
"3542",118.519997,119.540001,118.489998,118.709999,4459400,106.495225
"3543",118.790001,119.559998,118.139999,118.339996,6504400,106.163294
"3544",118.349998,120.010002,118,119.080002,5053000,106.827156
"3545",119.089996,120.330002,118.589996,119.150002,4912000,106.889953
"3546",119.239998,119.300003,118.610001,119.080002,3034800,106.827156
"3547",119.690002,120.860001,119.099998,120.510002,4386200,108.110015
"3548",121.290001,122.309998,120.980003,121.239998,4964400,108.764897
"3549",122.389999,123.739998,122.050003,123.269997,6252900,110.586017
"3550",123.449997,124.540001,122.709999,122.900002,5549600,110.254093
"3551",123.949997,124.110001,122.510002,123.769997,7235100,111.03457
"3552",123.519997,124.150002,123.040001,124.059998,5615000,111.294731
"3553",124.110001,125.139999,124.059998,124.68,4062000,111.850938
"3554",124.709999,125.239998,123.550003,124.120003,4002900,111.348561
"3555",124.650002,125,124.290001,124.349998,3634600,111.554892
"3556",124.68,125.650002,124.639999,125.470001,4324100,112.559651
"3557",125.790001,126.910004,125.169998,126.910004,5929900,113.851483
"3558",126.709999,127.610001,126.650002,127.029999,4056100,113.959131
"3559",127.07,127.650002,126.699997,127.260002,3763300,114.165468
"3560",127.25,127.629997,125.900002,126.370003,4527800,113.367046
"3561",126.139999,127.830002,125.790001,127.760002,4466400,114.61402
"3562",127.029999,127.620003,126.089996,127.559998,4829900,114.434595
"3563",127.370003,127.370003,125.889999,126.169998,4028900,113.187621
"3564",126.199997,126.959999,125.190002,125.779999,4589500,112.837751
"3565",126.019997,126.910004,125.459999,125.889999,5394300,112.936433
"3566",126.489998,126.660004,125.639999,126.440002,5757100,113.429843
"3567",124.870003,125.099998,123.300003,124.949997,7472700,112.093153
"3568",124.720001,124.75,123.760002,123.989998,3733700,111.231934
"3569",123.970001,124.160004,123.010002,123.139999,4677700,110.469396
"3570",123.029999,123.919998,122.800003,123.330002,3898500,110.639848
"3571",123.879997,124.209999,121.910004,123.07,5639200,110.406599
"3572",123.120003,123.120003,121.68,122.5,5739400,109.89525
"3573",122,122.07,120.910004,121.800003,6014800,109.26728
"3574",121.93,123.230003,121.400002,122.5,4461000,109.89525
"3575",122.760002,122.959999,121.540001,122.050003,6884900,109.491556
"3576",120.68,121,120,120.25,4247800,108.767939
"3577",119.889999,120.190002,119.050003,119.879997,5652500,108.433266
"3578",119.690002,120,118.519997,118.660004,4308900,107.329764
"3579",118.589996,119.300003,118.290001,118.290001,4490700,106.995091
"3580",118.379997,118.5,117.220001,117.699997,5648600,106.461423
"3581",117.940002,119.190002,117.43,118.290001,4028600,106.995091
"3582",118.690002,119.730003,118.120003,119.529999,4675900,108.116687
"3583",119.739998,119.919998,118.519997,118.839996,3783400,107.49257
"3584",118.239998,119.669998,118.07,118.809998,5185600,107.465435
"3585",119.459999,122.360001,119.459999,121.809998,7615400,110.178981
"3586",121.150002,121.559998,120.059998,120.370003,5488800,108.876484
"3587",120.519997,120.879997,120.07,120.43,4696100,108.930752
"3588",121.339996,121.480003,120,120.550003,4154300,109.039297
